customerID,CVV No,City
2514-GINMM,32193,Delhi
9891-NQDBD,32207.7,Noida
6131-IUNXN,32222.4,Delhi
8548-AWOFC,32237.1,Chennai
9798-DRYDS,32251.8,Kolkata
8532-UEFWH,32266.5,Chandigarh
6296-DDOOR,32281.2,Delhi
7951-VRDVK,32295.9,Noida
5931-FLJJF,32310.6,Delhi
4815-YOSUK,32325.3,Chennai
2659-VXMWZ,32340,Kolkata
0380-NEAVX,32354.7,Chandigarh
3207-OYBWH,32369.4,Delhi
4285-GYRQC,32384.1,Noida
7216-EWTRS,32398.8,Delhi
4365-MSDYN,32413.5,Chennai
7036-TYDEC,32428.2,Kolkata
5802-ADBRC,32442.9,Chandigarh
8076-FEZKJ,32457.6,Delhi
5197-YPYBZ,32472.3,Noida
8337-MSSXB,32487,Delhi
4312-GVYNH,32501.7,Chennai
8495-LJDFO,32516.4,Kolkata
0839-JTCUD,32531.1,Chandigarh
5494-WOZRZ,32545.8,Delhi
1302-UHBDD,32560.5,Noida
2234-EOFPT,32575.2,Delhi
8619-IJNDK,32589.9,Chennai
8378-LKJAF,32604.6,Kolkata
8182-BJDSI,32619.3,Chandigarh
2528-HFYZX,32634,Delhi
1153-GNOLC,32648.7,Noida
3298-QEICA,32663.4,Delhi
0788-DXBFY,32678.1,Chennai
3597-YASZG,32692.8,Kolkata
3496-LFSZU,32707.5,Chandigarh
5242-UOWHD,32722.2,Delhi
2482-CZGBB,32736.9,Noida
6479-SZPLM,32751.6,Delhi
8097-VBQTZ,32766.3,Chennai
4500-HKANN,32781,Kolkata
9917-KWRBE,32795.7,Chandigarh
3420-ZDBMA,32810.4,Delhi
2212-LYASK,32825.1,Noida
1393-IMKZG,32839.8,Delhi
8069-RHUXK,32854.5,Chennai
3398-GCPMU,32869.2,Kolkata
2908-WGAXL,32883.9,Chandigarh
3378-AJRAO,32898.6,Delhi
1013-QCWAM,32913.3,Noida
0866-QLSIR,32928,Delhi
6050-FFXES,32942.7,Chennai
7181-BQYBV,32957.4,Kolkata
0362-RAOQO,32972.1,Chandigarh
9554-DFKIC,32986.8,Delhi
5527-ACHSO,33001.5,Noida
0829-DDVLK,33016.2,Delhi
1399-UBQIU,33030.9,Chennai
1813-JLKWR,33045.6,Kolkata
0336-PIKEI,33060.3,Chandigarh
7322-OCWHC,33075,Delhi
9537-VHDTA,33089.7,Noida
4957-TIALW,33104.4,Delhi
2054-PJOCK,33119.1,Chennai
9150-HEPMB,33133.8,Kolkata
9030-QGZNL,33148.5,Chandigarh
6204-IEUXJ,33163.2,Delhi
3126-WQMGH,33177.9,Noida
4529-CKBCL,33192.6,Delhi
2506-CLAKW,33207.3,Chennai
7176-WRTNX,33222,Kolkata
1583-IHQZE,33236.7,Chandigarh
5732-IKGQH,33251.4,Delhi
9239-GZHZE,33266.1,Noida
7205-BAIAD,33280.8,Delhi
0151-ONTOV,33295.5,Chennai
4140-MUHUG,33310.2,Kolkata
0093-EXYQL,33324.9,Chandigarh
8064-RAVOH,33339.6,Delhi
0219-QAERP,33354.3,Noida
0320-JDNQG,33369,Delhi
7180-PISOG,33383.7,Chennai
9168-INPSZ,33398.4,Kolkata
3571-RFHAR,33413.1,Chandigarh
0015-UOCOJ,33427.8,Delhi
5334-AFQJB,33442.5,Noida
2754-SDJRD,33457.2,Delhi
9578-VRMNM,33471.9,Chennai
1587-FKLZB,33486.6,Kolkata
6140-QNRQQ,33501.3,Chandigarh
8963-JLGJT,33516,Delhi
4307-KTUMW,33530.7,Noida
1465-LNTLJ,33545.4,Delhi
5440-FLBQG,33560.1,Chennai
2135-DQWAQ,33574.8,Kolkata
4056-QHXHZ,33589.5,Chandigarh
7470-MCQTK,33604.2,Delhi
7488-MXJIV,33618.9,Noida
7401-JIXNM,33633.6,Delhi
9339-FIIJL,33648.3,Chennai
2027-FECZV,33663,Kolkata
2672-DZUOY,33677.7,Chandigarh
4706-DGAHW,33692.4,Delhi
3870-MQAMG,33707.1,Noida
6670-MFRPK,33721.8,Delhi
6177-PEVRA,33736.5,Chennai
4800-CZMPC,33751.2,Kolkata
4813-HQMGZ,33765.9,Chandigarh
7579-KKLOE,33780.6,Delhi
7377-DMMRI,33795.3,Noida
8402-EIVQS,33810,Delhi
4947-DSMXK,33824.7,Chennai
7245-NIIWQ,33839.4,Kolkata
0002-ORFBO,33854.1,Chandigarh
3324-OIRTO,33868.8,Delhi
5414-OFQCB,33883.5,Noida
4967-WPNCF,33898.2,Delhi
8552-OBVRU,33912.9,Chennai
8499-BRXTD,33927.6,Kolkata
9154-QDGTH,33942.3,Chandigarh
8197-BFWVU,33957,Delhi
2577-GVSIL,33971.7,Noida
9367-OIUXP,33986.4,Delhi
6770-UAYGJ,34001.1,Chennai
6463-HHXJR,34015.8,Kolkata
7928-VJYAB,34030.5,Chandigarh
1187-WILMM,34045.2,Delhi
9776-OJUZI,34059.9,Noida
1306-RPWXZ,34074.6,Delhi
8949-JTMAY,34089.3,Chennai
2774-LVQUS,34104,Kolkata
3097-PYWXL,34118.7,Chandigarh
2266-SJNAT,34133.4,Delhi
0869-PAPRP,34148.1,Noida
4238-JSSWH,34162.8,Delhi
2972-YDYUW,34177.5,Chennai
1104-FEJAM,34192.2,Kolkata
2809-ILCYT,34206.9,Chandigarh
5499-ECUTN,34221.6,Delhi
4981-FLTMF,34236.3,Noida
9121-PHQSR,34251,Delhi
3113-IWHLC,34265.7,Chennai
3211-ILJTT,34280.4,Kolkata
4612-THJBS,34295.1,Chandigarh
4277-BWBML,34309.8,Delhi
4094-NSEDU,34324.5,Noida
0234-TEVTT,34339.2,Delhi
4304-TSPVK,34353.9,Chennai
1552-AAGRX,34368.6,Kolkata
2637-FKFSY,34383.3,Chandigarh
9796-MVYXX,34398,Delhi
7874-ECPQJ,34412.7,Noida
0020-INWCK,34427.4,Delhi
7089-RKVSZ,34442.1,Chennai
2683-JXWQQ,34456.8,Kolkata
9548-ZMVTX,34471.5,Chandigarh
8739-XNIKG,34486.2,Delhi
9755-JHNMN,34500.9,Noida
3981-QSVQI,34515.6,Delhi
2789-HQBOU,34530.3,Chennai
9424-CMPOG,34545,Kolkata
5067-WJEUN,34559.7,Chandigarh
3450-WXOAT,34574.4,Delhi
9251-WNSOD,34589.1,Noida
6974-DAFLI,34603.8,Delhi
2616-UUTFK,34618.5,Chennai
7064-JHXCE,34633.2,Kolkata
5103-MHMHY,34647.9,Chandigarh
7989-AWGEH,34662.6,Delhi
4373-VVHQL,34677.3,Noida
4559-UWIHT,34692,Delhi
7268-IGMFD,34706.7,Chennai
1846-XWOQN,34721.4,Kolkata
0235-KGSLC,34736.1,Chandigarh
6650-BWFRT,34750.8,Delhi
9570-KYEUA,34765.5,Noida
6993-YGFJV,34780.2,Delhi
2712-SYWAY,34794.9,Chennai
0730-BGQGF,34809.6,Kolkata
5498-IBWPI,34824.3,Chandigarh
9101-NTIXF,34839,Delhi
0013-SMEOE,34853.7,Noida
9314-QDMDW,34868.4,Delhi
9308-ANMVE,34883.1,Chennai
2884-GBPFB,34897.8,Kolkata
3757-NJYBX,34912.5,Chandigarh
3413-DHLPB,34927.2,Delhi
7649-PHJVR,34941.9,Noida
6114-TCFID,34956.6,Delhi
3787-TRIAL,34971.3,Chennai
2573-GYRUU,34986,Kolkata
5156-UMKOW,35000.7,Chandigarh
1247-QBVSH,35015.4,Delhi
6734-GMPVK,35030.1,Noida
9822-OAOVB,35044.8,Delhi
6161-ERDGD,35059.5,Chennai
1226-JZNKR,35074.2,Kolkata
7318-EIVKO,35088.9,Chandigarh
3771-PZOBW,35103.6,Delhi
5136-KCKGI,35118.3,Noida
8231-BSWXX,35133,Delhi
6486-LHTMA,35147.7,Chennai
4083-BFNYK,35162.4,Kolkata
3722-WPXTK,35177.1,Chandigarh
7389-KBFIT,35191.8,Delhi
7176-WIONM,35206.5,Noida
5141-ZUVBH,35221.2,Delhi
1089-HDMKP,35235.9,Chennai
7623-HKYRK,35250.6,Kolkata
0310-SUCIN,35265.3,Chandigarh
5197-PYEPU,35280,Delhi
2929-ERCFZ,35294.7,Noida
7548-SEPYI,35309.4,Delhi
8835-VSDSE,35324.1,Chennai
6619-RPLQZ,35338.8,Kolkata
3275-RHRNE,35353.5,Chandigarh
3503-TYDAY,35368.2,Delhi
6901-GOGZG,35382.9,Noida
1623-NLDOT,35397.6,Delhi
7021-XSNYE,35412.3,Chennai
9621-OUPYD,35427,Kolkata
9898-KZQDZ,35441.7,Chandigarh
8982-NHAVY,35456.4,Delhi
4307-KWMXE,35471.1,Noida
0141-YEAYS,35485.8,Delhi
2450-ZKEED,35500.5,Chennai
3694-DELSO,35515.2,Kolkata
3893-JRNFS,35529.9,Chandigarh
9603-OAIHC,35544.6,Delhi
1133-KXCGE,35559.3,Noida
5236-PERKL,35574,Delhi
0142-GVYSN,35588.7,Chennai
1049-FYSYG,35603.4,Kolkata
7854-FOKSF,35618.1,Chandigarh
2519-FAKOD,35632.8,Delhi
8406-LNMHF,35647.5,Noida
1821-BUCWY,35662.2,Delhi
8263-JQAIK,35676.9,Chennai
0023-UYUPN,35691.6,Kolkata
8314-DPQHL,35706.3,Chandigarh
1465-WCZVT,35721,Delhi
9481-SFCQY,35735.7,Noida
6360-SVNWV,35750.4,Delhi
0567-GGCAC,35765.1,Chennai
7089-IVVAZ,35779.8,Kolkata
8884-MRNSU,35794.5,Chandigarh
2171-UDMFD,35809.2,Delhi
9050-IKDZA,35823.9,Noida
2205-YMZZJ,35838.6,Delhi
9802-CAQUT,35853.3,Chennai
1254-IZEYF,35868,Kolkata
0187-WZNAB,35882.7,Chandigarh
9492-TOKRI,35897.4,Delhi
1475-VWVDO,35912.1,Noida
9221-OTIVJ,35926.8,Delhi
1357-MVDOZ,35941.5,Chennai
7602-MVRMB,35956.2,Kolkata
3325-FUYCG,35970.9,Chandigarh
5908-QMGOE,35985.6,Delhi
1197-BVMVG,36000.3,Noida
5406-KGRMX,36015,Delhi
8481-YYXWG,36029.7,Chennai
5968-HYJRZ,36044.4,Kolkata
5198-EFNBM,36059.1,Chandigarh
7516-GMHUV,36073.8,Delhi
7140-ADSMJ,36088.5,Noida
2230-XTUWL,36103.2,Delhi
7706-YLMQA,36117.9,Chennai
2585-KTFRE,36132.6,Kolkata
7994-UYIVZ,36147.3,Chandigarh
2609-IAICY,36162,Delhi
1740-CSDJP,36176.7,Noida
7717-BICXI,36191.4,Delhi
6559-RAKOZ,36206.1,Chennai
2636-OHFMN,36220.8,Kolkata
4716-MRVEN,36235.5,Chandigarh
2143-LJULT,36250.2,Delhi
1323-OOEPC,36264.9,Noida
3200-MNQTF,36279.6,Delhi
6164-HXUGH,36294.3,Chennai
5630-IXDXV,36309,Kolkata
0320-DWVTU,36323.7,Chandigarh
9135-MGVPY,36338.4,Delhi
1212-GLHMD,36353.1,Noida
7878-JGDKK,36367.8,Delhi
1088-AUUZZ,36382.5,Chennai
0397-GZBBC,36397.2,Kolkata
6614-YWYSC,36411.9,Chandigarh
9588-OZDMQ,36426.6,Delhi
7641-EUYET,36441.3,Noida
6476-EPYZR,36456,Delhi
9921-ZVRHG,36470.7,Chennai
1174-FGIFN,36485.4,Kolkata
6620-HVDUJ,36500.1,Chandigarh
4701-MLJPN,36514.8,Delhi
1032-MAELW,36529.5,Noida
7641-TQFHN,36544.2,Delhi
1552-TKMXS,36558.9,Chennai
9206-GVPEQ,36573.6,Kolkata
8622-ZLFKO,36588.3,Chandigarh
1596-BBVTG,36603,Delhi
6188-UXBBR,36617.7,Noida
2333-KWEWW,36632.4,Delhi
5702-SKUOB,36647.1,Chennai
1134-YWTYF,36661.8,Kolkata
6061-GWWAV,36676.5,Chandigarh
0679-TDGAK,36691.2,Delhi
6585-WCEWR,36705.9,Noida
9067-YGSCA,36720.6,Delhi
9067-SQTNS,36735.3,Chennai
8433-WXGNA,36750,Kolkata
1776-SPBWV,36764.7,Chandigarh
8735-SDUFN,36779.4,Delhi
9668-PUGNU,36794.1,Noida
9405-GPBBG,36808.8,Delhi
1926-QUZNN,36823.5,Chennai
3707-GNWHM,36838.2,Kolkata
7016-NVRIC,36852.9,Chandigarh
5829-NVSQN,36867.6,Delhi
9565-AXSMR,36882.3,Noida
8922-LIEGH,36897,Delhi
8869-LIHMK,36911.7,Chennai
8245-UMPYT,36926.4,Kolkata
5186-SAMNZ,36941.1,Chandigarh
0447-RXSGD,36955.8,Delhi
4927-WWOOZ,36970.5,Noida
5788-YPOEG,36985.2,Delhi
5373-SFODM,36999.9,Chennai
0661-KBKPA,37014.6,Kolkata
9081-WWXKP,37029.3,Chandigarh
0784-ZQJZX,37044,Delhi
3133-PZNSR,37058.7,Noida
5766-ZJYBB,37073.4,Delhi
8931-GJJIQ,37088.1,Chennai
4277-PVRAN,37102.8,Kolkata
0022-TCJCI,37117.5,Chandigarh
0722-SVSFK,37132.2,Delhi
3612-YVGSJ,37146.9,Noida
9825-YCXWZ,37161.6,Delhi
5397-NSKQG,37176.3,Chennai
8565-HBFNN,37191,Kolkata
2000-DHJUY,37205.7,Chandigarh
0203-HHYIJ,37220.4,Delhi
8670-ERCJH,37235.1,Noida
7758-UJWYS,37249.8,Delhi
2050-ONYDQ,37264.5,Chennai
7055-JCGNI,37279.2,Kolkata
0739-UUAJR,37293.9,Chandigarh
4826-DXMUP,37308.6,Delhi
0952-KMEEH,37323.3,Noida
7285-KLOTR,37338,Delhi
0654-PQKDW,37352.7,Chennai
7175-NTIXE,37367.4,Kolkata
7963-SHNDT,37382.1,Chandigarh
9796-BPKIW,37396.8,Delhi
0188-GWFLE,37411.5,Noida
8129-GMVGI,37426.2,Delhi
2882-DDZPG,37440.9,Chennai
3547-LQRIK,37455.6,Kolkata
9137-NOQKA,37470.3,Chandigarh
5843-TTHGI,37485,Delhi
1849-RJYIG,37499.7,Noida
8868-GAGIO,37514.4,Delhi
4061-UKJWL,37529.1,Chennai
5380-XPJNZ,37543.8,Kolkata
8263-QMNTJ,37558.5,Chandigarh
8178-EYZUO,37573.2,Delhi
3230-JCNZS,37587.9,Noida
0277-ORXQS,37602.6,Delhi
5130-IEKQT,37617.3,Chennai
3230-WYKIR,37632,Kolkata
7996-BPXHY,37646.7,Chandigarh
3227-WLKLI,37661.4,Delhi
0407-BDJKB,37676.1,Noida
2266-FUBDZ,37690.8,Delhi
8237-ULIXL,37705.5,Chennai
9600-UDOPK,37720.2,Kolkata
8216-AZUUZ,37734.9,Chandigarh
9153-BTBVV,37749.6,Delhi
4074-SJFFA,37764.3,Noida
3269-ATYWD,37779,Delhi
5186-PEIZU,37793.7,Chennai
1074-AMIOH,37808.4,Kolkata
4910-GMJOT,37823.1,Chandigarh
0354-WYROK,37837.8,Delhi
4361-FEBGN,37852.5,Noida
7748-UMTRK,37867.2,Delhi
0380-ZCSBI,37881.9,Chennai
7145-FEJWU,37896.6,Kolkata
6463-MVYRY,37911.3,Chandigarh
3969-JQABI,37926,Delhi
9624-EGDEQ,37940.7,Noida
1051-EQPZR,37955.4,Delhi
5849-ASHZJ,37970.1,Chennai
5780-INQIK,37984.8,Kolkata
7576-OYWBN,37999.5,Chandigarh
4526-ZJJTM,38014.2,Delhi
8384-FZBJK,38028.9,Noida
3750-RNQKR,38043.6,Delhi
0962-CQPWQ,38058.3,Chennai
3096-YXENJ,38073,Kolkata
1265-BCFEO,38087.7,Chandigarh
5837-LXSDN,38102.4,Delhi
5945-AZYHT,38117.1,Noida
8325-QRPZR,38131.8,Delhi
6384-VMJHP,38146.5,Chennai
2262-SLNVK,38161.2,Kolkata
7730-CLDSV,38175.9,Chandigarh
1135-HIORI,38190.6,Delhi
0164-APGRB,38205.3,Noida
6481-ESCNL,38220,Delhi
1790-NESIO,38234.7,Chennai
1550-EENBN,38249.4,Kolkata
5539-TMZLF,38264.1,Chandigarh
4323-SADQS,38278.8,Delhi
4446-BZKHU,38293.5,Noida
5202-IVJNU,38308.2,Delhi
5976-JCJRH,38322.9,Chennai
8198-RKSZG,38337.6,Kolkata
0137-OCGAB,38352.3,Chandigarh
3351-NQLDI,38367,Delhi
9297-EONCV,38381.7,Noida
7593-JNWRU,38396.4,Delhi
4588-YBNIB,38411.1,Chennai
1069-QJOEE,38425.8,Kolkata
3336-JORSO,38440.5,Chandigarh
7799-DSEWS,38455.2,Delhi
8766-PAFNE,38469.9,Noida
5315-CKEQK,38484.6,Delhi
3130-ICDUP,38499.3,Chennai
0820-FNRNX,38514,Kolkata
0880-FVFWF,38528.7,Chandigarh
4611-ANLQC,38543.4,Delhi
4213-HKBJO,38558.1,Noida
2792-LSHWX,38572.8,Delhi
5028-GZLDO,38587.5,Chennai
0014-BMAQU,38602.2,Kolkata
6861-XWTWQ,38616.9,Chandigarh
9018-PCIOK,38631.6,Delhi
4837-QUSFT,38646.3,Noida
6877-TJMBR,38661,Delhi
9953-ZMKSM,38675.7,Chennai
0907-HQNTS,38690.4,Kolkata
7665-NKLAV,38705.1,Chandigarh
6769-DCQLI,38719.8,Delhi
2433-KMEAS,38734.5,Noida
4391-LNRXK,38749.2,Delhi
8250-ZNGGW,38763.9,Chennai
2195-ZRVAX,38778.6,Kolkata
3550-SAHFP,38793.3,Chandigarh
2011-TRQYE,38808,Delhi
8562-GHPPI,38822.7,Noida
5893-PYOLZ,38837.4,Delhi
4986-MXSFP,38852.1,Chennai
6131-FOYAS,38866.8,Kolkata
3027-YNWZU,38881.5,Chandigarh
5609-IMCGG,38896.2,Delhi
4873-ILOLJ,38910.9,Noida
4727-MCYZG,38925.6,Delhi
9481-WHGWY,38940.3,Chennai
2725-KXXWT,38955,Kolkata
9565-DJPIB,38969.7,Chandigarh
4328-VUFWD,38984.4,Delhi
3301-LSLWQ,38999.1,Noida
7473-ZBDSN,39013.8,Delhi
3166-PNEOF,39028.5,Chennai
5639-NTUPK,39043.2,Kolkata
8780-YRMTT,39057.9,Chandigarh
8348-HFYIV,39072.6,Delhi
5140-FOMCQ,39087.3,Noida
6242-SGYTS,39102,Delhi
8166-ORCHU,39116.7,Chennai
8414-OOEEL,39131.4,Kolkata
8454-AATJP,39146.1,Chandigarh
6849-WLEYG,39160.8,Delhi
4659-NZRUF,39175.5,Noida
4531-AUZNK,39190.2,Delhi
4191-XOVOM,39204.9,Chennai
2150-OEGBV,39219.6,Kolkata
8429-XIBUM,39234.3,Chandigarh
1855-CFULU,39249,Delhi
4878-BUNFV,39263.7,Noida
1872-EBWSC,39278.4,Delhi
2608-BHKFN,39293.1,Chennai
7026-YMSBE,39307.8,Kolkata
7341-LXCAF,39322.5,Chandigarh
6997-UVGOX,39337.2,Delhi
9674-EHPPG,39351.9,Noida
9462-MJUAW,39366.6,Delhi
8128-YVJRG,39381.3,Chennai
5440-VHLUL,39396,Kolkata
5781-BKHOP,39410.7,Chandigarh
4283-FUTGF,39425.4,Delhi
5213-TWWJU,39440.1,Noida
1569-TTNYJ,39454.8,Delhi
8628-MFKAX,39469.5,Chennai
2397-BRLOM,39484.2,Kolkata
7629-WIXZF,39498.9,Chandigarh
5445-GLVOT,39513.6,Delhi
3976-HXHCE,39528.3,Noida
2466-NEJOJ,39543,Delhi
0254-KCJGT,39557.7,Chennai
5472-CVMDX,39572.4,Kolkata
6461-SZMCV,39587.1,Chandigarh
8150-QUDFX,39601.8,Delhi
9508-ILZDG,39616.5,Noida
2346-DJQTB,39631.2,Delhi
1697-LYYYX,39645.9,Chennai
1942-OQFRW,39660.6,Kolkata
4749-VFKVB,39675.3,Chandigarh
9640-ZSLDC,39690,Delhi
4231-LZUYM,39704.7,Noida
7598-UAASY,39719.4,Delhi
7938-OUHIO,39734.1,Chennai
8510-AWCXC,39748.8,Kolkata
6128-AQBMT,39763.5,Chandigarh
3594-BDSOA,39778.2,Delhi
0431-APWVY,39792.9,Noida
5133-VRSAB,39807.6,Delhi
5996-DAOQL,39822.3,Chennai
6838-YAUVY,39837,Kolkata
0484-JPBRU,39851.7,Chandigarh
7883-ROJOC,39866.4,Delhi
0244-LGNFY,39881.1,Noida
7274-CGTOD,39895.8,Delhi
4295-YURET,39910.5,Chennai
3426-NIYYL,39925.2,Kolkata
8225-BTJAU,39939.9,Chandigarh
4635-EJYPD,39954.6,Delhi
1866-ZSLJM,39969.3,Noida
4636-TVXVG,39984,Delhi
4236-UJPWO,39998.7,Chennai
9392-XBGTD,40013.4,Kolkata
3387-VATUS,40028.1,Chandigarh
6402-SSEJG,40042.8,Delhi
1143-NMNQJ,40057.5,Noida
1169-SAOCL,40072.2,Delhi
1110-KYLGQ,40086.9,Chennai
9929-PLVPA,40101.6,Kolkata
3518-PZXZQ,40116.3,Chandigarh
2371-JUNGC,40131,Delhi
7693-QPEFS,40145.7,Noida
0924-BJCRC,40160.4,Delhi
5074-FBGHB,40175.1,Chennai
2351-BKRZW,40189.8,Kolkata
4455-BFSPD,40204.5,Chandigarh
0415-MOSGF,40219.2,Delhi
1724-BQUHA,40233.9,Noida
3948-KXDUF,40248.6,Delhi
2323-ARSVR,40263.3,Chennai
0815-MFZGM,40278,Kolkata
4826-XTSOH,40292.7,Chandigarh
5480-XTFFL,40307.4,Delhi
8295-FHIVV,40322.1,Noida
2495-INZWQ,40336.8,Delhi
9086-YJYXS,40351.5,Chennai
1179-INLAT,40366.2,Kolkata
7909-FIOIY,40380.9,Chandigarh
4139-SUGLD,40395.6,Delhi
6857-VWJDT,40410.3,Noida
6351-SCJKT,40425,Delhi
5468-BPMMO,40439.7,Chennai
5624-BQSSA,40454.4,Kolkata
0197-PNKNK,40469.1,Chandigarh
2439-QKJUL,40483.8,Delhi
1194-SPVSP,40498.5,Noida
9534-NSXEM,40513.2,Delhi
2408-WITXK,40527.9,Chennai
8929-KSWIH,40542.6,Kolkata
2250-IVBWA,40557.3,Chandigarh
1810-MVMAI,40572,Delhi
9506-UXUSK,40586.7,Noida
1229-RCALF,40601.4,Delhi
3572-UOLYZ,40616.1,Chennai
1429-UYJSV,40630.8,Kolkata
5577-OTWWW,40645.5,Chandigarh
6100-QQHEB,40660.2,Delhi
6366-XIVKZ,40674.9,Noida
3470-OBUET,40689.6,Delhi
2770-NSVDG,40704.3,Chennai
9375-MHRRS,40719,Kolkata
2634-HCZGT,40733.7,Chandigarh
7503-QQRVF,40748.4,Delhi
4860-YZGZM,40763.1,Noida
6599-GZWCM,40777.8,Delhi
2691-NZETQ,40792.5,Chennai
4404-HIBDJ,40807.2,Kolkata
5533-NHFRF,40821.9,Chandigarh
7037-MTYVW,40836.6,Delhi
4760-THGOT,40851.3,Noida
7295-JOMMD,40866,Delhi
4016-BJKTZ,40880.7,Chennai
6584-VQMYT,40895.4,Kolkata
9838-BFCQT,40910.1,Chandigarh
2790-XUYMV,40924.8,Delhi
0581-MDMPW,40939.5,Noida
5013-SBUIH,40954.2,Delhi
1023-BQXZE,40968.9,Chennai
9163-GHAYE,40983.6,Kolkata
3904-UKFRE,40998.3,Chandigarh
5353-WILCI,41013,Delhi
0709-TVGUR,41027.7,Noida
0058-EVZWM,41042.4,Delhi
6023-YEBUP,41057.1,Chennai
7209-JCUDS,41071.8,Kolkata
7009-PCARS,41086.5,Chandigarh
0519-DRGTI,41101.2,Delhi
1017-FBQMM,41115.9,Noida
3001-CBHLQ,41130.6,Delhi
1985-MBRYP,41145.3,Chennai
6158-DWPZT,41160,Kolkata
9372-TXXPS,41174.7,Chandigarh
3259-QMXUN,41189.4,Delhi
1015-JPFYW,41204.1,Noida
6645-MXQJT,41218.8,Delhi
4360-QRAVE,41233.5,Chennai
8433-WPJTV,41248.2,Kolkata
5804-JMYIO,41262.9,Chandigarh
3763-GCZHZ,41277.6,Delhi
6484-LATFU,41292.3,Noida
7599-NTMDP,41307,Delhi
0772-GYEQQ,41321.7,Chennai
0536-ACXIP,41336.4,Kolkata
0936-NQLJU,41351.1,Chandigarh
4831-EOBFE,41365.8,Delhi
1575-KRZZE,41380.5,Noida
3251-YMVWZ,41395.2,Delhi
4102-OQUPX,41409.9,Chennai
9170-GYZJC,41424.6,Kolkata
4884-LEVMQ,41439.3,Chandigarh
8857-CUPFQ,41454,Delhi
7610-TVOPG,41468.7,Noida
3638-DIMPH,41483.4,Delhi
1845-ZLLIG,41498.1,Chennai
8559-WNQZS,41512.8,Kolkata
3999-QGRJH,41527.5,Chandigarh
1699-UOTXU,41542.2,Delhi
2454-RPBRZ,41556.9,Noida
0635-WKOLD,41571.6,Delhi
5993-JSUWV,41586.3,Chennai
4518-FZBSX,41601,Kolkata
5387-ASZNZ,41615.7,Chandigarh
6988-CJEYV,41630.4,Delhi
2002-MZHWP,41645.1,Noida
3097-FQTVJ,41659.8,Delhi
5465-BUBFA,41674.5,Chennai
7299-GNVPL,41689.2,Kolkata
9743-DQKQW,41703.9,Chandigarh
1215-VFYVK,41718.6,Delhi
9371-BITHB,41733.3,Noida
2265-CYWIV,41748,Delhi
9093-FPDLG,41762.7,Chennai
0541-FITGH,41777.4,Kolkata
6985-HAYWX,41792.1,Chandigarh
7508-KBIMB,41806.8,Delhi
6838-HVLXG,41821.5,Noida
2277-DJJDL,41836.2,Delhi
1897-OKVMW,41850.9,Chennai
5485-ITNPC,41865.6,Kolkata
0233-FTHAV,41880.3,Chandigarh
4644-PIZRT,41895,Delhi
8922-NPKBJ,41909.7,Noida
2740-TVLFN,41924.4,Delhi
7771-CFQRQ,41939.1,Chennai
9512-PHSMG,41953.8,Kolkata
6963-EZQEE,41968.5,Chandigarh
2452-KDRRH,41983.2,Delhi
2004-OCQXK,41997.9,Noida
5027-QPKTE,42012.6,Delhi
4146-SVFUD,42027.3,Chennai
1564-HJUVY,42042,Kolkata
3617-XLSGQ,42056.7,Chandigarh
7517-LDMPS,42071.4,Delhi
7244-KXYZN,42086.1,Noida
5226-NOZFC,42100.8,Delhi
2672-HUYVI,42115.5,Chennai
1400-WIVLL,42130.2,Kolkata
7508-MYBOG,42144.9,Chandigarh
8148-NLEGT,42159.6,Delhi
0148-DCDOS,42174.3,Noida
8347-GDTMP,42189,Delhi
9992-RRAMN,42203.7,Chennai
6746-WAUWT,42218.4,Kolkata
0310-MVLET,42233.1,Chandigarh
0428-IKYCP,42247.8,Delhi
4550-VBOFE,42262.5,Noida
2187-PKZAY,42277.2,Delhi
4003-OCTMP,42291.9,Chennai
6652-YFFJO,42306.6,Kolkata
7225-IILWY,42321.3,Chandigarh
5248-RPYWW,42336,Delhi
7923-IYJWY,42350.7,Noida
3170-GWYKC,42365.4,Delhi
5696-QURRL,42380.1,Chennai
7409-KIUTL,42394.8,Kolkata
9830-ECLEN,42409.5,Chandigarh
1732-VHUBQ,42424.2,Delhi
0495-RVCBF,42438.9,Noida
2668-TZSPS,42453.6,Delhi
7854-EDSSA,42468.3,Chennai
8869-TORSS,42483,Kolkata
7446-SFAOA,42497.7,Chandigarh
9522-ZSINC,42512.4,Delhi
8234-GSZYK,42527.1,Noida
6505-OZNPG,42541.8,Delhi
6164-HAQTX,42556.5,Chennai
0679-IDSTG,42571.2,Kolkata
7765-LWVVH,42585.9,Chandigarh
1658-TJVOA,42600.6,Delhi
0953-LGOVU,42615.3,Noida
2115-BFTIW,42630,Delhi
4692-NNQRU,42644.7,Chennai
7742-MYPGI,42659.4,Kolkata
0611-DFXKO,42674.1,Chandigarh
7780-OTDSO,42688.8,Delhi
9619-GSATL,42703.5,Noida
5622-UEJFI,42718.2,Delhi
9747-DDZOS,42732.9,Chennai
0674-DGMAQ,42747.6,Kolkata
6203-HBZPA,42762.3,Chandigarh
0484-FFVBJ,42777,Delhi
0301-FIDRB,42791.7,Noida
4139-JPIAM,42806.4,Delhi
2181-TIDSV,42821.1,Chennai
2761-XECQW,42835.8,Kolkata
1936-CZAKF,42850.5,Chandigarh
9453-PATOS,42865.2,Delhi
0564-JJHGS,42879.9,Noida
3348-CFRNX,42894.6,Delhi
